id,name,,000000,accounts/external_id, - ,name,group_id:id,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,138599,bdgtry_com_138599,puc_com_138599,138599,Deterioro Derechos De Recompra De Cartera Negociada,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
bdgtry_com_1390,1390 - Deudas De Dif�cil Cobro,139000,bdgtry_com_1390,puc_com_1390,1390,Deudas De Dif�cil Cobro,,0,account.data_account_off_sheet,chart_template_comercial,
,,139005,bdgtry_com_139005,puc_com_139005,139005,Deudas De Dif�cil Cobro,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139095,bdgtry_com_139095,puc_com_139095,139095,Otras Deudas De Dif�cil Cobro,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139099,bdgtry_com_139099,puc_com_139099,139099,Deterioro Deudas De Dif�cil Cobro,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
bdgtry_com_1399,1399 - Provisiones,139900,bdgtry_com_1399,puc_com_1399,1399,Provisiones,,0,account.data_account_off_sheet,chart_template_comercial,
,,139905,bdgtry_com_139905,puc_com_139905,139905,Clientes,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139910,bdgtry_com_139910,puc_com_139910,139910,Cuentas Corrientes Comerciales,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139915,bdgtry_com_139915,puc_com_139915,139915,Cuentas Por Cobrar A Casa Matriz,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139920,bdgtry_com_139920,puc_com_139920,139920,Cuentas Por Cobrar A Vinculados Econ�micos,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139925,bdgtry_com_139925,puc_com_139925,139925,Cuentas Por Cobrar A Socios Y Accionistas,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139930,bdgtry_com_139930,puc_com_139930,139930,Anticipos Y Avances,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139932,bdgtry_com_139932,puc_com_139932,139932,Cuentas De Operaci�n Conjunta,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139935,bdgtry_com_139935,puc_com_139935,139935,Dep�sitos,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139940,bdgtry_com_139940,puc_com_139940,139940,Promesas De Compraventa,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139945,bdgtry_com_139945,puc_com_139945,139945,Ingresos Por Cobrar,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139950,bdgtry_com_139950,puc_com_139950,139950,Retenci�n Sobre Contratos,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139955,bdgtry_com_139955,puc_com_139955,139955,Reclamaciones,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139960,bdgtry_com_139960,puc_com_139960,139960,Cuentas Por Cobrar A Trabajadores,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139965,bdgtry_com_139965,puc_com_139965,139965,Pr�stamos A Particulares,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139975,bdgtry_com_139975,puc_com_139975,139975,Deudores Varios,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139980,bdgtry_com_139980,puc_com_139980,139980,Derechos De Recompra De Cartera Negociada,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139995,bdgtry_com_139995,puc_com_139995,139995,Otras Provisiones,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
,,139999,bdgtry_com_139999,puc_com_139999,139999,Deterioro Provisiones,group_fin_1_3_cta_cob,0,account.data_account_type_current_assets,chart_template_comercial,aat_1008_1317_N
bdgtry_com_14,14 - Inventarios,140000,bdgtry_com_14,puc_com_14,14,Inventarios,,0,account.data_account_off_sheet,chart_template_comercial,
bdgtry_com_1405,1405 - Materias Primas,140500,bdgtry_com_1405,puc_com_1405,1405,Materias Primas,,0,account.data_account_off_sheet,chart_template_comercial,
,,140505,bdgtry_com_140505,puc_com_140505,140505,Materias Primas,group_fin_1_4_stk_cor,1,account.data_account_type_current_assets,chart_template_comercial,
,,140560,bdgtry_com_140560,puc_com_140560,140560,Materias Semielaboradas,group_fin_1_4_stk_cor,1,account.data_account_type_current_assets,chart_template_comercial,
,,140595,bdgtry_com_140595,puc_com_140595,140595,Otras Materias Primas,group_fin_1_4_stk_cor,1,account.data_account_type_current_assets,chart_template_comercial,
,,140599,bdgtry_com_140599,puc_com_140599,140599,Deterioro Materias Primas,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1410,1410 - Productos En Proceso,141000,bdgtry_com_1410,puc_com_1410,1410,Productos En Proceso,,0,account.data_account_off_sheet,chart_template_comercial,
,,141005,bdgtry_com_141005,puc_com_141005,141005,Productos En Proceso,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,141010,bdgtry_com_141010,puc_com_141010,141010,Productos Semielaborados,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,141095,bdgtry_com_141095,puc_com_141095,141095,Otros Productos En Proceso,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,141099,bdgtry_com_141099,puc_com_141099,141099,Deterioro Materias Primas,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1415,1415 - Obras De Construcci�n En Curso,141500,bdgtry_com_1415,puc_com_1415,1415,Obras De Construcci�n En Curso,,0,account.data_account_off_sheet,chart_template_comercial,
,,141505,bdgtry_com_141505,puc_com_141505,141505,Obras De Construcci�n En Curso,group_fin_1_4_stk_noc,0,account.data_account_type_current_assets,chart_template_comercial,
,,141595,bdgtry_com_141595,puc_com_141595,141595,Otras Obras De Construcci�n En Curso,group_fin_1_4_stk_noc,0,account.data_account_type_current_assets,chart_template_comercial,
,,141599,bdgtry_com_141599,puc_com_141599,141599,Deterioro Obras De Construcci�n En Curso,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1417,1417 - Obras De Urbanismo,141700,bdgtry_com_1417,puc_com_1417,1417,Obras De Urbanismo,,0,account.data_account_off_sheet,chart_template_comercial,
,,141705,bdgtry_com_141705,puc_com_141705,141705,Obras De Urbanismo,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,141795,bdgtry_com_141795,puc_com_141795,141795,Otras Obras De Urbanismo,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,141799,bdgtry_com_141799,puc_com_141799,141799,Deterioro,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1420,1420 - Contratos En Ejecuci�n,142000,bdgtry_com_1420,puc_com_1420,1420,Contratos En Ejecuci�n,,0,account.data_account_off_sheet,chart_template_comercial,
,,142005,bdgtry_com_142005,puc_com_142005,142005,Contratos En Ejecuci�n,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,142095,bdgtry_com_142095,puc_com_142095,142095,Otros Contratos En Ejecuci�n,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,142099,bdgtry_com_142099,puc_com_142099,142099,Deterioro Contratos En Ejecuci�n,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1425,1425 - Cultivos En Desarrollo,142500,bdgtry_com_1425,puc_com_1425,1425,Cultivos En Desarrollo,,0,account.data_account_off_sheet,chart_template_comercial,
,,142505,bdgtry_com_142505,puc_com_142505,142505,Cultivos En Desarrollo,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,142595,bdgtry_com_142595,puc_com_142595,142595,Otros Cultivos En Desarrollo,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,142599,bdgtry_com_142599,puc_com_142599,142599,Deterioro Cultivos En Desarrollo,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1428,1428 - Plantaciones Agr�colas,142800,bdgtry_com_1428,puc_com_1428,1428,Plantaciones Agr�colas,,0,account.data_account_off_sheet,chart_template_comercial,
,,142805,bdgtry_com_142805,puc_com_142805,142805,Plantaciones Agr�colas,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,142895,bdgtry_com_142895,puc_com_142895,142895,Otras Plantaciones Agr�colas,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,142899,bdgtry_com_142899,puc_com_142899,142899,Deterioro Plantaciones Agr�colas,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
bdgtry_com_1430,1430 - Productos Terminados,143000,bdgtry_com_1430,puc_com_1430,1430,Productos Terminados,,0,account.data_account_off_sheet,chart_template_comercial,
,,143005,bdgtry_com_143005,puc_com_143005,143005,Productos Manufacturados,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,143010,bdgtry_com_143010,puc_com_143010,143010,Productos Extra�dos Y/O Procesados,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,143015,bdgtry_com_143015,puc_com_143015,143015,Productos Agr�colas Y Forestales,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,143020,bdgtry_com_143020,puc_com_143020,143020,Subproductos,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,143025,bdgtry_com_143025,puc_com_143025,143025,Productos De Pesca,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,143095,bdgtry_com_143095,puc_com_143095,143095,Otros Productos Manufacturados,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,143099,bdgtry_com_143099,puc_com_143099,143099,Ajustes Por Inflaci�n,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1435,1435 - Mercanc�as No Fabricadas Por La Empresa,143500,bdgtry_com_1435,puc_com_1435,1435,Mercanc�as No Fabricadas Por La Empresa,,0,account.data_account_off_sheet,chart_template_comercial,
,,143505,bdgtry_com_143505,puc_com_143505,143505,Mercanc�as No Fabricadas Por La Empresa,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,143595,bdgtry_com_143595,puc_com_143595,143595,Otras Mercanc�as No Fabricadas Por La Empresa,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,143599,bdgtry_com_143599,puc_com_143599,143599,Deterioro Mercanc�as No Fabricadas Por La Empresa,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1440,1440 - Bienes Ra�ces Para La Venta,144000,bdgtry_com_1440,puc_com_1440,1440,Bienes Ra�ces Para La Venta,,0,account.data_account_off_sheet,chart_template_comercial,
,,144005,bdgtry_com_144005,puc_com_144005,144005,Bienes Ra�ces Para La Venta,group_fin_1_5_pro_inv,0,account.data_account_type_liquidity,chart_template_comercial,
,,144095,bdgtry_com_144095,puc_com_144095,144095,Otros Bienes Ra�ces Para La Venta,group_fin_1_5_pro_inv,0,account.data_account_type_liquidity,chart_template_comercial,
,,144099,bdgtry_com_144099,puc_com_144099,144099,Deterioro Otros Bienes Ra�ces Para La Venta,group_fin_1_5_pro_inv,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1445,1445 - Semovientes,144500,bdgtry_com_1445,puc_com_1445,1445,Semovientes,,0,account.data_account_off_sheet,chart_template_comercial,
,,144505,bdgtry_com_144505,puc_com_144505,144505,Especies Mayores,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,144510,bdgtry_com_144510,puc_com_144510,144510,Especies Menores,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,144595,bdgtry_com_144595,puc_com_144595,144595,Otros Semovientes,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,144599,bdgtry_com_144599,puc_com_144599,144599,Deterioro Otros Semovientes,group_fin_1_5_bio_cor,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1450,1450 - Terrenos,145000,bdgtry_com_1450,puc_com_1450,1450,Terrenos,,0,account.data_account_off_sheet,chart_template_comercial,
,,145005,bdgtry_com_145005,puc_com_145005,145005,Por Urbanizar,group_fin_1_4_stk_noc,0,account.data_account_type_liquidity,chart_template_comercial,
,,145010,bdgtry_com_145010,puc_com_145010,145010,Urbanizados Por Construir,group_fin_1_4_stk_noc,0,account.data_account_type_liquidity,chart_template_comercial,
,,145095,bdgtry_com_145095,puc_com_145095,145095,Otros Terrenos,group_fin_1_4_stk_noc,0,account.data_account_type_liquidity,chart_template_comercial,
,,145099,bdgtry_com_145099,puc_com_145099,145099,Deterioro Terrenos,group_fin_1_4_stk_noc,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1455,"1455 - Materiales, Repuestos Y Accesorios",145500,bdgtry_com_1455,puc_com_1455,1455,"Materiales, Repuestos Y Accesorios",,0,account.data_account_off_sheet,chart_template_comercial,
,,145505,bdgtry_com_145505,puc_com_145505,145505,Combustibles Y Lubricantes,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145510,bdgtry_com_145510,puc_com_145510,145510,Abonos Y Fertilizantes,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145515,bdgtry_com_145515,puc_com_145515,145515,Semillas Terminadas,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145520,bdgtry_com_145520,puc_com_145520,145520,Fungicidas Y Herbicidas,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145525,bdgtry_com_145525,puc_com_145525,145525,Materiales Y Repuestos,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145530,bdgtry_com_145530,puc_com_145530,145530,Loza Y Cristaler�a,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145535,bdgtry_com_145535,puc_com_145535,145535,Herramientas,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145540,bdgtry_com_145540,puc_com_145540,145540,Medicinas,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145545,bdgtry_com_145545,puc_com_145545,145545,Elementos Hospitalarios,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145550,bdgtry_com_145550,puc_com_145550,145550,Instrumental Quir�rgico,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145555,bdgtry_com_145555,puc_com_145555,145555,Dotaci�n Y Suministro A Trabajadores,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145560,bdgtry_com_145560,puc_com_145560,145560,Elementos De Roper�a Y Lencer�a,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145595,bdgtry_com_145595,puc_com_145595,145595,"Otros Materiales, Repuestos Y Accesorios",group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,145599,bdgtry_com_145599,puc_com_145599,145599,Ajustes Por Inflaci�n,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1460,1460 - Envases Y Empaques,146000,bdgtry_com_1460,puc_com_1460,1460,Envases Y Empaques,,0,account.data_account_off_sheet,chart_template_comercial,
,,146005,bdgtry_com_146005,puc_com_146005,146005,Envases Y Empaques,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,146095,bdgtry_com_146095,puc_com_146095,146095,Otros Envases Y Empaques,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
,,146099,bdgtry_com_146099,puc_com_146099,146099,Deterioro Envases Y Empaques,group_fin_1_4_stk_cor,0,account.data_account_type_liquidity,chart_template_comercial,
bdgtry_com_1465,1465 - Inventarios En Tr�nsito,146500,bdgtry_com_1465,puc_com_1465,1465,Inventarios En Tr�nsito,,0,account.data_account_off_sheet,chart_template_comercial,
,,146520,bdgtry_com_146520,puc_com_146520,146520,Inventarios En Tr�nsito,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
,,146595,bdgtry_com_146595,puc_com_146595,146595,Otros Inventarios En Tr�nsito,group_fin_1_4_stk_cor,0,account.data_account_type_current_assets,chart_template_comercial,
